batter,pressure_balls,pressure_exposure,total_runs,weighted_runs,total_boundaries,weighted_boundaries,dismissals,weighted_dismissals,pressure_avg_score_per_ball,pressure_adjusted_sr_raw,pressure_boundary_rate_raw,pressure_dismissal_rate_raw,reliability_raw,pressure_adjusted_sr_reliable,pressure_adjusted_sr_reliable_norm,pressure_exposure_norm,pressure_boundary_rate_raw_norm,reliability_raw_norm,pressure_dismissal_rate_norm_temp,pressure_dismissal_rate_norm,batter_clutch_index,death_strike_rate,middle_strike_rate,pp_strike_rate,death_specialist_score,high_rrr_specialist_score,collapse_specialist_score,stabilizer_score,accelerator_score,reliability_label,risk_score_raw,reward_score_raw,risk_score_norm,reward_score_norm,risk_reward_profile,batter_role,strength_tags,weakness_tags,best_phase,death_finish_fit,high_pressure_chase_fit,collapse_situation_fit,controlled_chase_fit,comfortable_chase_fit,neutral_situation_fit
Shubman Gill,1237,1460.9,1575,1707.6000000000001,200,202.2,38,65.7,1.1810024252223121,116.88685057156547,0.1384078307892395,0.04497227736326922,1237,116.1227586086423,0.4103210694565792,0.39036392148380467,0.2889787739811698,0.4422865518504947,0.12849222103791202,0.871507778962088,0.4390417888503511,161.03896103896105,130.0411522633745,121.513353115727,0.0,0.32556701802042376,0.29617502077954827,0.338974783206657,0.2769727392034574,High Reliability,0.04497227736326922,75.20996839675496,0.12849222103791202,0.3821590385313674,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse, Poor Accelerator",Death,0.2176493408706806,0.361724785039023,0.357365044661128,0.3760939358609263,0.3113651212685862,0.32918742951432417
Sikandar Raza,113,204.1,149,241.6,17,26.8,4,11.9,1.8061946902654866,118.37334639882411,0.13130818226359628,0.0583047525722685,113,111.88432095314884,0.37846589092419847,0.050559671226950736,0.2741555684230844,0.030414071088310735,0.16658500734933854,0.8334149926506614,0.290525235806845,125.0,133.75,129.41176470588235,0.0,0.0,0.2714797183548155,0.34537810571027805,0.0,Medium Reliability,0.0583047525722685,72.38291986243316,0.16658500734933854,0.3533822868423397,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator",Middle,0.07719341961495785,0.07719341961495785,0.25760357159411135,0.2538924038389338,0.10776664675005788,0.12229290854040013
T Kohler-Cadmore,31,68.7,30,55.6,5,8.3,2,4.6,2.2161290322580647,80.9315866084425,0.1208151382823872,0.06695778748180495,31,90.98562169330685,0.2213957980908301,0.013951224787757528,0.2522473644744388,0.00036643459142543175,0.1913079642337284,0.8086920357662716,0.21010983763039034,,,96.7741935483871,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.06695778748180495,59.4239785472796,0.1913079642337284,0.2214721933821588,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.0525824245963114,0.0525824245963114,0.04207693271479188,0.05260074632588267,0.0736117300889217,0.08411722197044123
T Stubbs,110,289.6,199,567.8,24,73.0,3,8.7,2.632727272727273,196.06353591160217,0.25207182320441984,0.030041436464088394,110,165.17465701607733,0.7789845035160169,0.07367652625317689,0.5262954126904403,0.029314767314034443,0.08583267561168112,0.9141673243883188,0.5010873660965453,274.19354838709677,151.47058823529412,100.0,0.0,0.6853181729753831,0.5613393552015775,0.5052163539208925,0.6845863575209108,Medium Reliability,0.030041436464088394,109.1876671378232,0.08583267561168112,0.7280207341357103,High Reward Stable,Anchor / Stabilizer,"High RRR Specialist, Accelerator",Weak at Death,Death,0.2323570102493781,0.5407135973155769,0.45545451887726834,0.42022838989957106,0.3523901209768254,0.34336153449650164
TG Southee,42,150.4,39,145.5,4,13.899999999999999,5,19.0,3.580952380952381,96.74202127659575,0.09242021276595744,0.12632978723404256,42,97.00131593383868,0.26660845181005666,0.03604066403504028,0.19296220180528695,0.004397215097105167,0.3609422492401216,0.6390577507598785,0.2073612011423774,116.66666666666667,61.111111111111114,,0.0,0.0,0.26136576455121097,0.3497791564501556,0.0,Low Reliability,0.12632978723404256,61.897598070941505,0.3609422492401216,0.2466513630855986,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.05249988255016013,0.05249988255016013,0.23412291742606456,0.22741560097281205,0.07345586341925311,0.08382392347637199
TH David,235,635.3,417,1089.9,56,140.7,13,43.7,2.703404255319149,171.55674484495515,0.22147017157248544,0.06878640012592477,235,158.51505688021263,0.7289323926852066,0.16714432487968417,0.4624028733740682,0.07511909124221326,0.19653257178835645,0.8034674282116435,0.485976859563626,204.28571428571428,137.89473684210526,,0.6279089681800316,0.48890849638636913,0.438942066059317,0.4488791488638092,0.47190378912282555,High Reliability,0.06878640012592477,103.96784099102699,0.19653257178835645,0.674887708981516,High Reward Stable,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Powerplay,0.48610668262667656,0.42270623495635123,0.3962598492387363,0.3814141484535458,0.42867346001242446,0.4327780549871732
TK Curran,71,222.5,91,322.70000000000005,10,42.1,2,7.5,3.1338028169014085,145.03370786516857,0.18921348314606742,0.033707865168539325,71,125.27561512994302,0.4791119547464455,0.05553452657762396,0.3950548178413348,0.015023818248442655,0.09630818619582664,0.9036918138041734,0.354632664007987,235.71428571428572,101.75438596491229,,0.0,0.39143044153023654,0.4298093534983227,0.48670745026406925,0.3453780686444001,Low Reliability,0.033707865168539325,82.7339084038085,0.09630818619582664,0.4587458217710341,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Low Sample Confidence",Powerplay,0.14271844903592315,0.3165595290802378,0.36678070950421016,0.3479724079437741,0.213470713213584,0.22314391755893062
TL Suman,366,464.2,390,402.40000000000003,46,40.9,18,32.3,1.2683060109289617,86.68677294269712,0.08810857389056441,0.06958207669108142,366,87.95268045510404,0.1986008692811665,0.1208835775698913,0.18396002245636028,0.12312202271894468,0.19880593340308975,0.8011940665969103,0.22979877666243165,100.0,116.03773584905662,90.990990990991,0.0,0.0,0.23519153333707118,0.3483314436921431,0.0,High Reliability,0.06958207669108142,56.295951228685006,0.19880593340308975,0.18963175473002009,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator",Middle,0.07591799757344961,0.07591799757344961,0.24558753299819228,0.2510284106690611,0.10505397637564,0.1165439152087616
TM Dilshan,517,501.3,580,545.9,87,92.7,25,38.5,0.9696324951644101,108.89686814282864,0.18491921005385997,0.07680031917015759,517,107.86708465985635,0.34827321387402876,0.1309144000432596,0.3860888961427562,0.17845364602418468,0.21942948334330736,0.7805705166566926,0.32823059854897385,221.875,96.75925925925925,111.52416356877323,0.0,0.0,0.31363526755775717,0.3247586588844947,0.0,High Reliability,0.07680031917015759,72.11701919806819,0.21942948334330736,0.3506756628493371,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Death,0.10882569654087117,0.10882569654087117,0.29905793835764904,0.29414096296320497,0.15057143869697778,0.16698296862442646
TM Head,101,112.0,172,136.0,25,15.7,6,11.5,1.108910891089109,121.42857142857142,0.14017857142857143,0.10267857142857142,101,113.41219792438312,0.3899490829987825,0.02565835721624398,0.29267586580086585,0.026016855991205567,0.2933673469387755,0.7066326530612246,0.279578478217695,71.42857142857143,160.0,188.135593220339,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.10267857142857142,73.65446161177273,0.2933673469387755,0.36632541135497027,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Powerplay,0.07379714795310459,0.07379714795310459,0.059818224042219835,0.07509799075266486,0.10305583857443436,0.11703476248531912
TR Birt,31,65.0,28,67.9,3,12.2,3,4.3,2.096774193548387,104.46153846153847,0.18769230769230769,0.06615384615384615,31,99.99091190868927,0.2890776070175467,0.01295084626615476,0.39187878787878794,0.00036643459142543175,0.18901098901098898,0.810989010989011,0.25815689652968277,171.42857142857142,83.33333333333334,16.666666666666664,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.06615384615384615,67.50223945290587,0.18901098901098898,0.30370145309883184,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Death,0.0645941893211345,0.0645941893211345,0.05168634449465037,0.06461251105070578,0.09042820070367405,0.10333604553015821
Tanush Kotian,32,17.1,24,12.4,3,2.3,1,0.0,0.534375,72.51461988304094,0.13450292397660815,0.0,32,87.57834156772498,0.19578741935968014,0.0,0.2808258018784334,0.0007328691828508618,0.0,1.0,0.2205487684030647,,83.33333333333334,73.07692307692307,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.0,57.92712189969931,0.0,0.20623557061514913,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.05524712247819381,0.05524712247819381,0.044219684058040575,0.055283765937336346,0.07733864277764281,0.08836608119779606
Tilak Varma,495,731.2,711,1060.5,93,142.1,18,44.6,1.4771717171717174,145.03555798687088,0.19433807439824943,0.060995623632385115,495,140.6487291299032,0.5946529467043323,0.19307305466933433,0.4057543432133148,0.1703920850128252,0.17427321037824317,0.8257267896217568,0.4454704328116965,151.9230769230769,142.27642276422765,144.5945945945946,0.0,0.5322919430502087,0.4314310474510082,0.4294970178628358,0.5145697098440699,High Reliability,0.060995623632385115,92.16276045387188,0.17427321037824317,0.5547228560748847,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,Weak at Death,Death,0.2141118774314584,0.4527571401437454,0.39459957276037533,0.38205619094768334,0.3186354959476763,0.3187249787372854
UBT Chand,176,161.4,176,146.9,23,20.8,10,13.1,0.9170454545454546,91.01610904584882,0.1288723667905824,0.08116480793060718,176,92.38845736444925,0.23193920686267167,0.039014762342507975,0.26906988096579176,0.05349945034811286,0.2318994512303062,0.7681005487696938,0.22577408978762536,25.0,98.36065573770492,103.60360360360362,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.08116480793060718,60.587969090292844,0.2318994512303062,0.23332054561878007,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Powerplay,0.06446843999912327,0.06446843999912327,0.053179735509742004,0.06714341251652892,0.08972082149529145,0.10100952598467272
UT Khawaja,82,48.2,90,46.0,11,7.3,4,3.8000000000000003,0.5878048780487806,95.43568464730289,0.15145228215767634,0.07883817427385892,82,96.11122964678012,0.25991875624576666,0.008408587032931378,0.3162140072928455,0.01905459875412239,0.22525192649673972,0.7747480735032602,0.23341431816226416,,85.0,117.74193548387098,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.07883817427385892,63.72482907437512,0.22525192649673972,0.26525089267482665,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.0612117693536844,0.0612117693536844,0.04954105344557119,0.062164499291390514,0.08550593110761694,0.09717664701573014
UT Yadav,144,664.8,162,696.7,20,82.1,15,72.6,4.616666666666666,104.79843561973527,0.12349578820697954,0.1092057761732852,144,102.84500464710318,0.31052834927685724,0.1751203157951657,0.257844236589724,0.04177354342249908,0.3120165033522434,0.6879834966477566,0.2729764195363852,115.87301587301589,88.88888888888889,,0.24087528097029565,0.16144557951083321,0.38986446145721126,0.4698131228511778,0.13659697403610033,Medium Reliability,0.1092057761732852,66.64683431654109,0.3120165033522434,0.2949942162389619,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Poor Accelerator",Powerplay,0.20339355893951921,0.1664077630090245,0.33426038071633085,0.3190062988579506,0.18622075522531883,0.19800944859527966
V Kohli,2759,3149.8,3604,3753.2000000000003,464,482.9,100,187.3,1.1416455237404857,119.1567718585307,0.15331132135373673,0.05946409295828307,2759,118.7662832787406,0.4301892277652404,0.8469961607094576,0.32009545579613524,1.0,0.1698974084522373,0.8301025915477627,0.6224995007721843,175.36231884057972,131.49546827794563,122.1498371335505,0.5307452579029129,0.5709390819225584,0.4976489735629924,0.5648363738996628,0.538797458911965,High Reliability,0.05946409295828307,77.39222282139383,0.1698974084522373,0.4043723797378282,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.6252798600861517,0.6417599997444624,0.6147685830545495,0.6528474007705265,0.6587232415788383,0.6693366682739681
V Sehwag,906,601.3,1427,702.3,231,115.7,52,58.8,0.6636865342163355,116.7969399634126,0.19241643106602363,0.09778812572759023,906,115.77299558488279,0.40769232639805064,0.15795165738387495,0.40174218486209184,0.3209967020886772,0.27939464493597205,0.7206053550640279,0.3751386305850134,125.0,179.58477508650518,147.3083197389886,0.0,0.0,0.1745653477251653,0.11510325991922021,0.0,High Reliability,0.09778812572759023,77.16045459357062,0.27939464493597205,0.4020131925287997,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Middle,0.14193416295955494,0.14193416295955494,0.22177918550017545,0.23318320858074892,0.19549786112249012,0.2142547926517408
V Shankar,534,769.5,640,967.2,74,112.8,28,65.5,1.4410112359550562,125.69200779727096,0.14658869395711502,0.08512020792722547,534,123.25426084938157,0.4639198942000269,0.20342832423079002,0.30605942465591596,0.184683034078417,0.24320059407778702,0.756799405922213,0.37554493192854,154.20560747663552,115.10574018126889,97.91666666666666,0.38283903926977214,0.4621098605103432,0.37046664027763854,0.3935785745327484,0.46486022023931645,High Reliability,0.08512020792722547,79.81610426791353,0.24320059407778702,0.42904526160148243,Low Risk Stabilizer,Clutch Finisher,No Strong Specialist Tag,No Major Weakness Tag,Death,0.36359528880119246,0.39940467634589816,0.3493927412417131,0.342668668939808,0.3611601959044559,0.3561443595431225
VR Aaron,36,203.5,25,133.20000000000002,3,16.200000000000003,2,12.600000000000001,5.652777777777778,65.45454545454547,0.07960687960687962,0.061916461916461926,36,83.92232335650901,0.168309579102912,0.05039744768290704,0.16620951530042447,0.0021986075485525836,0.1769041769041769,0.8230958230958231,0.18497412191467508,69.44444444444444,,,0.0,0.0,0.2194079740938144,0.3718960927532979,0.0,Low Reliability,0.061916461916461926,53.537669198180595,0.1769041769041769,0.16155498274804408,Low Risk Stabilizer,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Accelerator, Low Sample Confidence",Powerplay,0.04657332161095166,0.04657332161095166,0.21806182834106816,0.22072847927079645,0.06518066417984679,0.07442937027558055
VR Iyer,543,690.6,727,873.6,101,123.2,20,23.5,1.2718232044198896,126.498696785404,0.17839559803069793,0.03402838111786852,543,124.0299300620076,0.4697496558383155,0.1820959281890445,0.37246838497924517,0.18798094540124588,0.09722394605105289,0.9027760539489471,0.3986640529251035,150.0,135.14644351464435,132.66666666666666,0.0,0.39992936538957397,0.17023204349327942,0.3334400715943033,0.38008892921144993,High Reliability,0.03402838111786852,81.55378195843247,0.09722394605105289,0.44673322090198403,Low Risk Stabilizer,Anchor / Stabilizer,No Strong Specialist Tag,"Weak at Death, Weak in Collapse",Death,0.18487649442318024,0.36385268703958235,0.2593827876910952,0.2880126360681871,0.27215083990689787,0.2770476833282054
VVS Laxman,125,79.1,135,46.7,18,4.6,6,9.9,0.6327999999999999,59.03919089759798,0.058154235145385584,0.1251580278128951,125,69.9477430542622,0.06327966321723488,0.016763099551181524,0.12141899398536568,0.0348112861854159,0.3575943651797002,0.6424056348202998,0.11633959070477748,50.0,140.47619047619045,93.67088607594937,0.0,0.0,0.0,0.0,0.0,Medium Reliability,0.1251580278128951,44.29481523837274,0.3575943651797002,0.06747123778568714,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator",Middle,0.03430659060400675,0.03430659060400675,0.028489611068767882,0.03604715491327755,0.0476811139837553,0.05349809351899417
W Jaffer,78,82.4,78,41.699999999999996,10,4.2,4,6.6,1.0564102564102564,50.606796116504846,0.050970873786407765,0.08009708737864077,78,68.81473647955872,0.054764231435724176,0.017655329043421836,0.10642100617828774,0.01758886038842067,0.22884882108183074,0.7711511789181693,0.12115335625979723,,213.33333333333334,73.01587301587301,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.08009708737864077,43.32767683919154,0.22884882108183074,0.05762665916445808,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.032926668123212405,0.032926668123212405,0.02686900031022255,0.03380611114263344,0.04592144676861316,0.05197911458160303
WD Parnell,31,125.7,14,59.9,0,0.0,6,25.6,4.054838709677419,47.65314240254574,0.0,0.20365950676213207,31,78.24942699722293,0.12567331994111186,0.02936246147190829,0.0,0.00036643459142543175,0.5818843050346629,0.41811569496533707,0.09800835495607393,52.0,16.666666666666664,,0.0,0.0,0.10779218812979971,0.2348932124089543,0.0,Low Reliability,0.20365950676213207,46.949656198333756,0.5818843050346629,0.09449507489041009,Moderate Profile,Aggressive Accelerator,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Powerplay,0.0245570539277323,0.0245570539277323,0.12149681453408706,0.12834643762639752,0.03437621115291096,0.039276628900714664
WG Jacks,81,107.7,163,187.9,25,28.9,2,2.2,1.3296296296296297,174.4661095636026,0.2683379758588672,0.020427112349117923,81,144.98252707593855,0.6272248325064721,0.02449575515059752,0.5602571677780592,0.01868816416269696,0.05836317814033692,0.9416368218596631,0.43679456600978805,,247.72727272727272,145.94594594594594,0.0,0.0,0.0,0.0,0.0,Low Reliability,0.020427112349117923,97.72303527991781,0.05836317814033692,0.6113213353897298,Low Risk Stabilizer,Balanced Pressure Batter,No Strong Specialist Tag,"Weak at Death, Weak in High RRR, Weak in Collapse, Poor Stabilizer, Poor Accelerator, Low Sample Confidence",Middle,0.11200186612685156,0.11200186612685156,0.09016213782636216,0.1129362743349864,0.1566157309359652,0.17845545923645462
