batter,bowler,balls,runs,dismissals,boundaries,strike_rate,dismissal_rate,boundary_rate,strike_rate_norm,boundary_rate_norm,dismissal_rate_temp,dismissal_rate_norm,batter_matchup_score,bowler_matchup_score
D Padikkal,JC Archer,15,15,1,2,100.0,0.06666666666666667,0.13333333333333333,0.19444444444444442,0.13333333333333333,0.15555555555555556,0.8444444444444444,0.3416666666666667,0.6583333333333333
D Padikkal,JD Unadkat,13,24,0,3,184.6153846153846,0.0,0.23076923076923078,0.3589743589743589,0.23076923076923078,0.0,1.0,0.48717948717948717,0.5128205128205128
D Padikkal,JO Holder,13,13,0,2,100.0,0.0,0.15384615384615385,0.19444444444444442,0.15384615384615385,0.0,1.0,0.38568376068376065,0.6143162393162394
D Padikkal,K Rabada,20,36,0,6,180.0,0.0,0.3,0.35,0.3,0.0,1.0,0.5,0.5
D Padikkal,Kartik Tyagi,11,15,0,3,136.36363636363635,0.0,0.2727272727272727,0.2651515151515151,0.2727272727272727,0.0,1.0,0.4507575757575757,0.5492424242424243
D Padikkal,M Pathirana,9,2,1,0,22.22222222222222,0.1111111111111111,0.0,0.04320987654320987,0.0,0.25925925925925924,0.7407407407407407,0.2067901234567901,0.7932098765432098
D Padikkal,MM Ali,9,8,1,0,88.88888888888889,0.1111111111111111,0.0,0.17283950617283947,0.0,0.25925925925925924,0.7407407407407407,0.2716049382716049,0.7283950617283951
D Padikkal,MP Stoinis,8,15,0,3,187.5,0.0,0.375,0.36458333333333326,0.375,0.0,1.0,0.5260416666666666,0.47395833333333337
D Padikkal,Mohammed Shami,10,7,0,1,70.0,0.0,0.1,0.1361111111111111,0.1,0.0,1.0,0.34305555555555556,0.6569444444444444
D Padikkal,Mustafizur Rahman,25,33,1,6,132.0,0.04,0.24,0.25666666666666665,0.24,0.09333333333333334,0.9066666666666666,0.415,0.585
D Padikkal,NT Ellis,15,11,1,2,73.33333333333333,0.06666666666666667,0.13333333333333333,0.14259259259259258,0.13333333333333333,0.15555555555555556,0.8444444444444444,0.31574074074074077,0.6842592592592592
D Padikkal,Naveen-ul-Haq,8,4,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
D Padikkal,PJ Cummins,8,9,0,1,112.5,0.0,0.125,0.21874999999999997,0.125,0.0,1.0,0.390625,0.609375
D Padikkal,PWH de Silva,10,13,0,1,130.0,0.0,0.1,0.25277777777777777,0.1,0.0,1.0,0.4013888888888889,0.5986111111111111
D Padikkal,R Tewatia,32,37,1,3,115.625,0.03125,0.09375,0.22482638888888887,0.09375,0.07291666666666667,0.9270833333333334,0.3676215277777778,0.6323784722222222
D Padikkal,RA Jadeja,6,3,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
D Padikkal,RD Chahar,22,21,0,1,95.45454545454545,0.0,0.045454545454545456,0.18560606060606058,0.045454545454545456,0.0,1.0,0.35416666666666663,0.6458333333333334
D Padikkal,Rashid Khan,14,11,3,1,78.57142857142857,0.21428571428571427,0.07142857142857142,0.15277777777777776,0.07142857142857142,0.5,0.5,0.21924603174603174,0.7807539682539683
D Padikkal,S Gopal,25,32,0,3,128.0,0.0,0.12,0.24888888888888885,0.12,0.0,1.0,0.40444444444444444,0.5955555555555556
D Padikkal,S Kaul,10,4,0,0,40.0,0.0,0.0,0.07777777777777777,0.0,0.0,1.0,0.28888888888888886,0.7111111111111111
D Padikkal,Sikandar Raza,8,9,0,1,112.5,0.0,0.125,0.21874999999999997,0.125,0.0,1.0,0.390625,0.609375
D Padikkal,TK Curran,8,13,0,2,162.5,0.0,0.25,0.31597222222222215,0.25,0.0,1.0,0.47048611111111105,0.529513888888889
D Padikkal,Umran Malik,10,6,0,0,60.0,0.0,0.0,0.11666666666666665,0.0,0.0,1.0,0.30833333333333335,0.6916666666666667
D Padikkal,Vijaykumar Vyshak,10,22,0,5,220.00000000000003,0.0,0.5,0.42777777777777776,0.5,0.0,1.0,0.5888888888888889,0.4111111111111111
D Pretorius,JJ Bumrah,8,12,0,2,150.0,0.0,0.25,0.29166666666666663,0.25,0.0,1.0,0.4583333333333333,0.5416666666666667
D Wiese,A Nehra,11,5,0,0,45.45454545454545,0.0,0.0,0.08838383838383837,0.0,0.0,1.0,0.29419191919191917,0.7058080808080809
D Wiese,DJ Bravo,15,18,2,3,120.0,0.13333333333333333,0.2,0.2333333333333333,0.2,0.3111111111111111,0.6888888888888889,0.3388888888888889,0.6611111111111111
D Wiese,MM Sharma,6,13,0,2,216.66666666666666,0.0,0.3333333333333333,0.4212962962962962,0.3333333333333333,0.0,1.0,0.5439814814814814,0.4560185185185186
DA Miller,A Mishra,27,30,0,1,111.11111111111111,0.0,0.037037037037037035,0.21604938271604937,0.037037037037037035,0.0,1.0,0.3672839506172839,0.6327160493827161
DA Miller,A Nehra,11,8,0,0,72.72727272727273,0.0,0.0,0.1414141414141414,0.0,0.0,1.0,0.3207070707070707,0.6792929292929293
DA Miller,A Nortje,14,31,0,4,221.42857142857144,0.0,0.2857142857142857,0.4305555555555555,0.2857142857142857,0.0,1.0,0.5367063492063492,0.4632936507936508
DA Miller,AB Dinda,17,28,0,3,164.70588235294116,0.0,0.17647058823529413,0.32026143790849665,0.17647058823529413,0.0,1.0,0.45424836601307184,0.5457516339869282
DA Miller,AD Russell,6,3,1,0,50.0,0.16666666666666666,0.0,0.09722222222222221,0.0,0.3888888888888889,0.6111111111111112,0.2013888888888889,0.7986111111111112
DA Miller,Avesh Khan,16,38,2,6,237.5,0.125,0.375,0.46180555555555547,0.375,0.2916666666666667,0.7083333333333333,0.501736111111111,0.49826388888888895
DA Miller,B Kumar,23,33,0,2,143.47826086956522,0.0,0.08695652173913043,0.2789855072463768,0.08695652173913043,0.0,1.0,0.411231884057971,0.588768115942029
DA Miller,BA Stokes,6,6,0,1,100.0,0.0,0.16666666666666666,0.19444444444444442,0.16666666666666666,0.0,1.0,0.38888888888888884,0.6111111111111112
DA Miller,BAW Mendis,8,15,0,2,187.5,0.0,0.25,0.36458333333333326,0.25,0.0,1.0,0.49479166666666663,0.5052083333333334
DA Miller,CH Morris,20,24,0,3,120.0,0.0,0.15,0.2333333333333333,0.15,0.0,1.0,0.4041666666666667,0.5958333333333333
DA Miller,CJ Anderson,6,8,1,1,133.33333333333331,0.16666666666666666,0.16666666666666666,0.2592592592592592,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.32407407407407407,0.6759259259259259
DA Miller,CJ Jordan,21,36,0,6,171.42857142857142,0.0,0.2857142857142857,0.33333333333333326,0.2857142857142857,0.0,1.0,0.488095238095238,0.511904761904762
DA Miller,DJ Bravo,17,27,0,3,158.8235294117647,0.0,0.17647058823529413,0.30882352941176466,0.17647058823529413,0.0,1.0,0.44852941176470584,0.5514705882352942
DA Miller,DJ Hooda,20,40,1,5,200.0,0.05,0.25,0.38888888888888884,0.25,0.11666666666666668,0.8833333333333333,0.47777777777777775,0.5222222222222223
DA Miller,DJG Sammy,6,5,1,1,83.33333333333334,0.16666666666666666,0.16666666666666666,0.16203703703703703,0.16666666666666666,0.3888888888888889,0.6111111111111112,0.27546296296296297,0.724537037037037
DA Miller,DS Kulkarni,10,34,1,5,340.0,0.1,0.5,0.661111111111111,0.5,0.23333333333333336,0.7666666666666666,0.6472222222222221,0.35277777777777786
DA Miller,HV Patel,13,16,0,2,123.07692307692308,0.0,0.15384615384615385,0.2393162393162393,0.15384615384615385,0.0,1.0,0.4081196581196581,0.5918803418803419
DA Miller,Harbhajan Singh,21,26,0,3,123.80952380952381,0.0,0.14285714285714285,0.2407407407407407,0.14285714285714285,0.0,1.0,0.40608465608465605,0.593915343915344
DA Miller,I Sharma,9,26,0,5,288.88888888888886,0.0,0.5555555555555556,0.5617283950617282,0.5555555555555556,0.0,1.0,0.669753086419753,0.33024691358024705
DA Miller,Imran Tahir,20,25,0,3,125.0,0.0,0.15,0.24305555555555552,0.15,0.0,1.0,0.40902777777777777,0.5909722222222222
DA Miller,J Botha,9,10,0,1,111.11111111111111,0.0,0.1111111111111111,0.21604938271604937,0.1111111111111111,0.0,1.0,0.38580246913580246,0.6141975308641976
DA Miller,J Suchith,13,15,0,1,115.38461538461537,0.0,0.07692307692307693,0.2243589743589743,0.07692307692307693,0.0,1.0,0.3814102564102564,0.6185897435897436
DA Miller,JA Morkel,6,14,0,3,233.33333333333334,0.0,0.5,0.45370370370370366,0.5,0.0,1.0,0.6018518518518519,0.39814814814814814
DA Miller,JD Unadkat,9,9,0,1,100.0,0.0,0.1111111111111111,0.19444444444444442,0.1111111111111111,0.0,1.0,0.375,0.625
DA Miller,JJ Bumrah,17,30,0,3,176.47058823529412,0.0,0.17647058823529413,0.34313725490196073,0.17647058823529413,0.0,1.0,0.46568627450980393,0.5343137254901961
DA Miller,JP Duminy,12,4,1,0,33.33333333333333,0.08333333333333333,0.0,0.0648148148148148,0.0,0.19444444444444445,0.8055555555555556,0.23379629629629628,0.7662037037037037
DA Miller,JP Faulkner,15,25,0,3,166.66666666666669,0.0,0.2,0.32407407407407407,0.2,0.0,1.0,0.462037037037037,0.537962962962963
DA Miller,K Rabada,15,15,0,2,100.0,0.0,0.13333333333333333,0.19444444444444442,0.13333333333333333,0.0,1.0,0.38055555555555554,0.6194444444444445
DA Miller,KA Pollard,10,26,0,3,260.0,0.0,0.3,0.5055555555555555,0.3,0.0,1.0,0.5777777777777777,0.4222222222222223
DA Miller,KH Pandya,8,6,0,0,75.0,0.0,0.0,0.14583333333333331,0.0,0.0,1.0,0.32291666666666663,0.6770833333333334
DA Miller,KK Ahmed,6,7,0,1,116.66666666666667,0.0,0.16666666666666666,0.22685185185185183,0.16666666666666666,0.0,1.0,0.40509259259259256,0.5949074074074074
DA Miller,KV Sharma,17,26,2,3,152.94117647058823,0.11764705882352941,0.17647058823529413,0.2973856209150326,0.17647058823529413,0.27450980392156865,0.7254901960784313,0.3741830065359477,0.6258169934640523
DA Miller,Kuldeep Yadav,23,30,1,4,130.43478260869566,0.043478260869565216,0.17391304347826086,0.25362318840579706,0.17391304347826086,0.10144927536231885,0.8985507246376812,0.39492753623188404,0.605072463768116
DA Miller,LH Ferguson,7,14,0,2,200.0,0.0,0.2857142857142857,0.38888888888888884,0.2857142857142857,0.0,1.0,0.5158730158730158,0.4841269841269842
DA Miller,LJ Wright,11,28,0,4,254.54545454545453,0.0,0.36363636363636365,0.49494949494949486,0.36363636363636365,0.0,1.0,0.5883838383838383,0.41161616161616166
DA Miller,LS Livingstone,6,3,1,0,50.0,0.16666666666666666,0.0,0.09722222222222221,0.0,0.3888888888888889,0.6111111111111112,0.2013888888888889,0.7986111111111112
DA Miller,M Kartik,7,13,0,1,185.71428571428572,0.0,0.14285714285714285,0.36111111111111105,0.14285714285714285,0.0,1.0,0.4662698412698412,0.5337301587301588
DA Miller,M Markande,8,17,0,3,212.5,0.0,0.375,0.41319444444444436,0.375,0.0,1.0,0.5503472222222222,0.4496527777777778
DA Miller,M Pathirana,16,9,0,1,56.25,0.0,0.0625,0.10937499999999999,0.0625,0.0,1.0,0.3203125,0.6796875
DA Miller,M Prasidh Krishna,29,50,0,8,172.41379310344826,0.0,0.27586206896551724,0.3352490421455938,0.27586206896551724,0.0,1.0,0.48659003831417624,0.5134099616858238
DA Miller,M Theekshana,7,14,0,2,200.0,0.0,0.2857142857142857,0.38888888888888884,0.2857142857142857,0.0,1.0,0.5158730158730158,0.4841269841269842
DA Miller,MA Starc,10,5,0,0,50.0,0.0,0.0,0.09722222222222221,0.0,0.0,1.0,0.2986111111111111,0.7013888888888888
DA Miller,MC Henriques,20,21,0,1,105.0,0.0,0.05,0.20416666666666664,0.05,0.0,1.0,0.3645833333333333,0.6354166666666667
DA Miller,MJ McClenaghan,16,13,0,2,81.25,0.0,0.125,0.15798611111111108,0.125,0.0,1.0,0.3602430555555555,0.6397569444444444
DA Miller,MM Ali,18,19,1,2,105.55555555555556,0.05555555555555555,0.1111111111111111,0.20524691358024688,0.1111111111111111,0.12962962962962962,0.8703703703703703,0.34799382716049376,0.6520061728395062
DA Miller,MP Stoinis,7,15,0,3,214.28571428571428,0.0,0.42857142857142855,0.4166666666666666,0.42857142857142855,0.0,1.0,0.5654761904761905,0.43452380952380953
DA Miller,Mohammad Nabi,8,5,0,0,62.5,0.0,0.0,0.12152777777777776,0.0,0.0,1.0,0.3107638888888889,0.6892361111111112
DA Miller,Mohammed Shami,6,11,0,2,183.33333333333331,0.0,0.3333333333333333,0.3564814814814814,0.3333333333333333,0.0,1.0,0.511574074074074,0.48842592592592604
DA Miller,Mukesh Choudhary,8,9,0,1,112.5,0.0,0.125,0.21874999999999997,0.125,0.0,1.0,0.390625,0.609375
DA Miller,Mukesh Kumar,11,31,1,6,281.8181818181818,0.09090909090909091,0.5454545454545454,0.5479797979797979,0.5454545454545454,0.21212121212121213,0.7878787878787878,0.6073232323232323,0.39267676767676774
DA Miller,OC McCoy,18,24,0,3,133.33333333333331,0.0,0.16666666666666666,0.2592592592592592,0.16666666666666666,0.0,1.0,0.4212962962962963,0.5787037037037037
DA Miller,P Negi,9,10,0,1,111.11111111111111,0.0,0.1111111111111111,0.21604938271604937,0.1111111111111111,0.0,1.0,0.38580246913580246,0.6141975308641976
DA Miller,PH Solanki,7,4,0,0,57.14285714285714,0.0,0.0,0.11111111111111109,0.0,0.0,1.0,0.3055555555555555,0.6944444444444444
DA Miller,PJ Cummins,26,25,0,3,96.15384615384616,0.0,0.11538461538461539,0.18696581196581194,0.11538461538461539,0.0,1.0,0.37232905982905984,0.6276709401709402
DA Miller,PP Chawla,32,42,1,4,131.25,0.03125,0.125,0.2552083333333333,0.125,0.07291666666666667,0.9270833333333334,0.390625,0.609375
DA Miller,PP Ojha,12,17,0,2,141.66666666666669,0.0,0.16666666666666666,0.27546296296296297,0.16666666666666666,0.0,1.0,0.42939814814814814,0.5706018518518519
DA Miller,PV Tambe,10,15,0,1,150.0,0.0,0.1,0.29166666666666663,0.1,0.0,1.0,0.4208333333333333,0.5791666666666667
DA Miller,PWH de Silva,8,13,0,2,162.5,0.0,0.25,0.31597222222222215,0.25,0.0,1.0,0.47048611111111105,0.529513888888889
DA Miller,R Ashwin,43,50,1,4,116.27906976744187,0.023255813953488372,0.09302325581395349,0.22609819121447028,0.09302325581395349,0.05426356589147287,0.9457364341085271,0.37273901808785526,0.6272609819121447
DA Miller,R Rampaul,9,19,0,2,211.11111111111111,0.0,0.2222222222222222,0.41049382716049376,0.2222222222222222,0.0,1.0,0.5108024691358024,0.4891975308641976
DA Miller,R Tewatia,12,11,0,1,91.66666666666666,0.0,0.08333333333333333,0.1782407407407407,0.08333333333333333,0.0,1.0,0.35995370370370366,0.6400462962962963
DA Miller,R Vinay Kumar,13,30,0,5,230.76923076923075,0.0,0.38461538461538464,0.4487179487179486,0.38461538461538464,0.0,1.0,0.5705128205128205,0.4294871794871795
DA Miller,RA Jadeja,37,57,2,7,154.05405405405406,0.05405405405405406,0.1891891891891892,0.29954954954954954,0.1891891891891892,0.12612612612612614,0.8738738738738738,0.4155405405405405,0.5844594594594594
DA Miller,RD Chahar,9,6,0,0,66.66666666666666,0.0,0.0,0.1296296296296296,0.0,0.0,1.0,0.31481481481481477,0.6851851851851852
DA Miller,RE van der Merwe,7,5,1,0,71.42857142857143,0.14285714285714285,0.0,0.13888888888888887,0.0,0.3333333333333333,0.6666666666666667,0.2361111111111111,0.7638888888888888
DA Miller,RP Singh,10,28,0,5,280.0,0.0,0.5,0.5444444444444444,0.5,0.0,1.0,0.6472222222222221,0.35277777777777786
DA Miller,Rashid Khan,8,6,2,1,75.0,0.25,0.125,0.14583333333333331,0.125,0.5833333333333334,0.41666666666666663,0.20833333333333331,0.7916666666666667
DA Miller,S Aravind,11,7,1,1,63.63636363636363,0.09090909090909091,0.09090909090909091,0.12373737373737372,0.09090909090909091,0.21212121212121213,0.7878787878787878,0.2815656565656566,0.7184343434343434
DA Miller,S Nadeem,6,11,0,1,183.33333333333331,0.0,0.16666666666666666,0.3564814814814814,0.16666666666666666,0.0,1.0,0.46990740740740733,0.5300925925925927
DA Miller,SL Malinga,8,6,1,0,75.0,0.125,0.0,0.14583333333333331,0.0,0.2916666666666667,0.7083333333333333,0.24999999999999997,0.75
DA Miller,SP Narine,12,18,0,3,150.0,0.0,0.25,0.29166666666666663,0.25,0.0,1.0,0.4583333333333333,0.5416666666666667
DA Miller,STR Binny,13,14,0,2,107.6923076923077,0.0,0.15384615384615385,0.20940170940170938,0.15384615384615385,0.0,1.0,0.39316239316239315,0.6068376068376069
DA Miller,TA Boult,17,26,0,2,152.94117647058823,0.0,0.11764705882352941,0.2973856209150326,0.11764705882352941,0.0,1.0,0.42810457516339867,0.5718954248366013
DA Miller,TG Southee,11,21,0,4,190.9090909090909,0.0,0.36363636363636365,0.37121212121212116,0.36363636363636365,0.0,1.0,0.5265151515151515,0.4734848484848485
DA Miller,UT Yadav,20,16,0,2,80.0,0.0,0.1,0.15555555555555553,0.1,0.0,1.0,0.35277777777777775,0.6472222222222223
DA Miller,Umran Malik,8,7,1,1,87.5,0.125,0.125,0.17013888888888887,0.125,0.2916666666666667,0.7083333333333333,0.29340277777777773,0.7065972222222223
DA Miller,Washington Sundar,12,11,0,0,91.66666666666666,0.0,0.0,0.1782407407407407,0.0,0.0,1.0,0.33912037037037035,0.6608796296296297
DA Miller,YS Chahal,22,29,2,3,131.8181818181818,0.09090909090909091,0.13636363636363635,0.25631313131313127,0.13636363636363635,0.21212121212121213,0.7878787878787878,0.3592171717171717,0.6407828282828283
DA Warner,A Ashish Reddy,8,25,0,5,312.5,0.0,0.625,0.6076388888888888,0.625,0.0,1.0,0.7100694444444444,0.2899305555555556
DA Warner,A Mishra,24,28,0,1,116.66666666666667,0.0,0.041666666666666664,0.22685185185185183,0.041666666666666664,0.0,1.0,0.37384259259259256,0.6261574074074074
DA Warner,A Symonds,7,5,0,0,71.42857142857143,0.0,0.0,0.13888888888888887,0.0,0.0,1.0,0.3194444444444444,0.6805555555555556
DA Warner,AB Agarkar,8,7,1,1,87.5,0.125,0.125,0.17013888888888887,0.125,0.2916666666666667,0.7083333333333333,0.29340277777777773,0.7065972222222223
DA Warner,AB Dinda,12,10,1,1,83.33333333333334,0.08333333333333333,0.08333333333333333,0.16203703703703703,0.08333333333333333,0.19444444444444445,0.8055555555555556,0.30324074074074076,0.6967592592592593
DA Warner,AC Thomas,10,21,0,4,210.0,0.0,0.4,0.40833333333333327,0.4,0.0,1.0,0.5541666666666667,0.4458333333333333
DA Warner,AD Russell,13,26,0,5,200.0,0.0,0.38461538461538464,0.38888888888888884,0.38461538461538464,0.0,1.0,0.5405982905982906,0.45940170940170943
DA Warner,AF Milne,14,30,0,5,214.28571428571428,0.0,0.35714285714285715,0.4166666666666666,0.35714285714285715,0.0,1.0,0.5476190476190476,0.45238095238095244
DA Warner,AN Ahmed,12,21,0,3,175.0,0.0,0.25,0.34027777777777773,0.25,0.0,1.0,0.48263888888888884,0.5173611111111112
DA Warner,AR Patel,14,20,1,1,142.85714285714286,0.07142857142857142,0.07142857142857142,0.27777777777777773,0.07142857142857142,0.16666666666666666,0.8333333333333334,0.36507936507936506,0.6349206349206349
DA Warner,Akash Madhwal,6,4,0,1,66.66666666666666,0.0,0.16666666666666666,0.1296296296296296,0.16666666666666666,0.0,1.0,0.35648148148148145,0.6435185185185186
DA Warner,Ankit Soni,8,17,0,3,212.5,0.0,0.375,0.41319444444444436,0.375,0.0,1.0,0.5503472222222222,0.4496527777777778
DA Warner,Anureet Singh,7,9,1,1,128.57142857142858,0.14285714285714285,0.14285714285714285,0.25,0.14285714285714285,0.3333333333333333,0.6666666666666667,0.3273809523809524,0.6726190476190477
DA Warner,Arshdeep Singh,23,35,0,5,152.17391304347828,0.0,0.21739130434782608,0.29589371980676327,0.21739130434782608,0.0,1.0,0.4522946859903382,0.5477053140096618
DA Warner,Avesh Khan,16,20,2,4,125.0,0.125,0.25,0.24305555555555552,0.25,0.2916666666666667,0.7083333333333333,0.36111111111111105,0.638888888888889
DA Warner,Azhar Mahmood,11,19,0,4,172.72727272727272,0.0,0.36363636363636365,0.3358585858585858,0.36363636363636365,0.0,1.0,0.5088383838383839,0.49116161616161613
DA Warner,B Kumar,11,2,2,0,18.181818181818183,0.18181818181818182,0.0,0.03535353535353535,0.0,0.42424242424242425,0.5757575757575757,0.1616161616161616,0.8383838383838385
DA Warner,B Lee,9,13,0,2,144.44444444444443,0.0,0.2222222222222222,0.2808641975308641,0.2222222222222222,0.0,1.0,0.44598765432098764,0.5540123456790124
DA Warner,BA Stokes,10,14,2,3,140.0,0.2,0.3,0.2722222222222222,0.3,0.46666666666666673,0.5333333333333332,0.3444444444444444,0.6555555555555557
DA Warner,Basil Thampi,11,17,0,3,154.54545454545453,0.0,0.2727272727272727,0.30050505050505044,0.2727272727272727,0.0,1.0,0.4684343434343434,0.5315656565656566
DA Warner,CH Morris,9,13,0,2,144.44444444444443,0.0,0.2222222222222222,0.2808641975308641,0.2222222222222222,0.0,1.0,0.44598765432098764,0.5540123456790124
DA Warner,CV Varun,9,13,1,1,144.44444444444443,0.1111111111111111,0.1111111111111111,0.2808641975308641,0.1111111111111111,0.25925925925925924,0.7407407407407407,0.353395061728395,0.646604938271605
DA Warner,DE Bollinger,6,8,0,1,133.33333333333331,0.0,0.16666666666666666,0.2592592592592592,0.16666666666666666,0.0,1.0,0.4212962962962963,0.5787037037037037
DA Warner,DJ Bravo,41,43,1,2,104.8780487804878,0.024390243902439025,0.04878048780487805,0.20392953929539293,0.04878048780487805,0.05691056910569106,0.943089430894309,0.3499322493224932,0.6500677506775068
DA Warner,DJ Hooda,11,10,0,1,90.9090909090909,0.0,0.09090909090909091,0.17676767676767674,0.09090909090909091,0.0,1.0,0.3611111111111111,0.6388888888888888
DA Warner,DJ Muthuswami,8,20,0,4,250.0,0.0,0.5,0.48611111111111105,0.5,0.0,1.0,0.6180555555555556,0.3819444444444444
DA Warner,DL Chahar,30,43,2,6,143.33333333333334,0.06666666666666667,0.2,0.2787037037037037,0.2,0.15555555555555556,0.8444444444444444,0.4004629629629629,0.5995370370370371
DA Warner,DR Smith,7,17,0,3,242.85714285714283,0.0,0.42857142857142855,0.4722222222222221,0.42857142857142855,0.0,1.0,0.5932539682539681,0.40674603174603186
DA Warner,DS Kulkarni,61,63,2,6,103.27868852459017,0.03278688524590164,0.09836065573770492,0.20081967213114751,0.09836065573770492,0.07650273224043717,0.9234972677595629,0.3558743169398907,0.6441256830601093
